route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,direction_id,wheelchair_accessible,bikes_allowed
L1,L1NavLaborable303,VUELTAL1NavLaborable303_4,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_5,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_5,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_6,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_6,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_7,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_7,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_8,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_8,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_9,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_9,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_10,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_10,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_11,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_11,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_12,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_12,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_13,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_13,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_14,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_14,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_15,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_15,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_16,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_16,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_17,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_17,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_18,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_18,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_19,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_19,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_20,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_20,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_21,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_21,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_22,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_22,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_23,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_23,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_24,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_24,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_25,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_25,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_26,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_26,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_27,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_27,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_28,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_28,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_29,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_29,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_30,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_30,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_31,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_31,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_32,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_32,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_33,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_33,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_34,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_34,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_35,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_35,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_36,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_36,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_37,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_37,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_38,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_38,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_39,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_39,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_40,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_40,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_41,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_41,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_42,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_42,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_43,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_43,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_44,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_44,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_45,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_45,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_46,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_46,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_47,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_47,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_48,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_48,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_49,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_49,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_50,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_50,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_51,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_51,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_52,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_52,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_53,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_53,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_54,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_54,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_55,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_55,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_56,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_56,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_57,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_57,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_58,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_58,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_59,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_59,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_60,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_60,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_61,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_61,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_62,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_62,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_63,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_63,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_64,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_64,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_65,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_65,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_66,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_66,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_67,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_67,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_68,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_68,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_69,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_69,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_70,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_70,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_71,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_71,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_72,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_72,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_73,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_73,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_74,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_74,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_75,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_75,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_76,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_76,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_77,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_77,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_78,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_78,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_79,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_79,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_80,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_80,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_81,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_81,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_82,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_82,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_83,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_83,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_84,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_84,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_85,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_85,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_86,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_86,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_87,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_87,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_88,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_88,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_89,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_89,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_90,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_90,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_91,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_91,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_92,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_92,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_93,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_93,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_94,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_94,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_95,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_95,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_96,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_96,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_97,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_97,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_98,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_98,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_99,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_99,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_100,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_100,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_101,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_101,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_102,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_102,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_103,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_103,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_104,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_104,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_105,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_105,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_106,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_106,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_107,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_107,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_108,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_108,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_109,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_109,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_110,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_110,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_111,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_111,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_112,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_112,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_113,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_113,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_114,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_114,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_115,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_115,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_116,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_116,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_117,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_117,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_118,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_118,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_119,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_119,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_120,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_120,Albolote,,2,1,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_121,Albolote,,2,1,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_122,Albolote,,2,1,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_123,Albolote,,2,1,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_124,Albolote,,2,1,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_125,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_121,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_126,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_122,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_127,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_123,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_128,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_124,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_129,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_125,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_130,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_126,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_131,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_127,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_132,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_128,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_133,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_129,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_134,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_130,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_135,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_131,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_136,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_132,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_137,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_133,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_138,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_134,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_139,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_135,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_140,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_136,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_141,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_137,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_142,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_138,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_143,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_139,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_144,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_140,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_145,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_141,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_146,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_142,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_147,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_143,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_148,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_144,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_149,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_145,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_150,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_146,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_151,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_147,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_152,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_148,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_153,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_149,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_154,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_150,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_155,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_151,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_156,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_152,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_157,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_153,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_158,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_154,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_159,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_155,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_160,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_156,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_161,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_157,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_162,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_158,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_163,Albolote,,2,1,1,1
L1,L1NavLaborable303,IDAL1NavLaborable303_159,Armilla,,1,0,1,1
L1,L1NavLaborable303,VUELTAL1NavLaborable303_164,Albolote,,2,1,1,1
L1,L1NavLaborable304,IDAL1NavLaborable304_160,Armilla,,1,0,1,1
L1,L1NavLaborable304,VUELTAL1NavLaborable304_165,Albolote,,2,1,1,1
L1,L1NavLaborable300,IDAL1NavLaborable300_161,Armilla,,1,0,1,1
L1,L1NavLaborable300,VUELTAL1NavLaborable300_166,Albolote,,2,1,1,1
L1,L1NavLaborable301,IDAL1NavLaborable301_162,Armilla,,1,0,1,1
L1,L1NavLaborable301,VUELTAL1NavLaborable301_167,Albolote,,2,1,1,1
L1,L1NavLaborable302,IDAL1NavLaborable302_163,Armilla,,1,0,1,1
L1,L1NavLaborable302,VUELTAL1NavLaborable302_168,Albolote,,2,1,1,1
